sequenceId,entityId,ParameterKey,ParameterValue
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,1,name,CIA17ONA
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,1,webPA_final,1.04
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,1,Sex,female
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,1,NationalityNo,UNITED ARAB EMIRATES
1_01;2_01;3_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,3,name,CIB17AW
1_01;2_01;3_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,3,webPA_final,0.96
1_01;2_01;3_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,3,Sex,male
1_01;2_01;3_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,3,NationalityNo,UNITED KINGDOM
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,4,name,CIB17MY
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,4,webPA_final,1.06
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,4,Sex,female
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,4,NationalityNo,UNITED KINGDOM
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,0,name,CIA17HTT
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,0,webPA_final,0.97
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,0,Sex,male
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;12_01;13_01;14_01,0,NationalityNo,NIGERIA
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;13_01;14_01,5,name,CIB17YH
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;13_01;14_01,5,webPA_final,1.01
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;13_01;14_01,5,Sex,male
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;9_01;10_01;11_01;13_01;14_01,5,NationalityNo,CHINA
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;11_01;12_01;13_01;14_01,2,name,CIA17PA
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;11_01;12_01;13_01;14_01,2,webPA_final,0.97
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;11_01;12_01;13_01;14_01,2,Sex,male
1_01;2_01;3_01;4_01;5_01;6_01;7_01;8_01;11_01;12_01;13_01;14_01,2,NationalityNo,UNITED KINGDOM
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02,9,name,CIA17PNS
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02,9,webPA_final,0.99
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02,9,Sex,male
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02,9,NationalityNo,UNITED KINGDOM
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;12_02;13_02,11,name,CIB16RD
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;12_02;13_02,11,webPA_final,1.02
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;12_02;13_02,11,Sex,male
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;12_02;13_02,11,NationalityNo,THAILAND
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,10,name,CIA17SB
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,10,webPA_final,1.02
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,10,Sex,male
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,10,NationalityNo,UNITED KINGDOM
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;13_02,6,name,CIA16NYC
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;13_02,6,webPA_final,0.98
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;13_02,6,Sex,female
1_02;2_02;3_02;4_02;5_02;6_02;7_02;8_02;10_02;11_02;13_02,6,NationalityNo,HONG KONG
1_02;2_02;3_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,7,name,CIA16TH
1_02;2_02;3_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,7,webPA_final,1.01
1_02;2_02;3_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,7,Sex,male
1_02;2_02;3_02;5_02;6_02;7_02;8_02;9_02;10_02;11_02;12_02;13_02,7,NationalityNo,CHINA
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,13,name,CIA17GJA
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,13,webPA_final,1.03
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,13,Sex,female
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,13,NationalityNo,UNITED KINGDOM
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,17,name,CIB17KA
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,17,webPA_final,0.97
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,17,Sex,male
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,17,NationalityNo,EGYPT
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;12_03;13_03;14_03,16,name,CIA17TMB
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;12_03;13_03;14_03,16,webPA_final,1.06
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;12_03;13_03;14_03,16,Sex,male
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;12_03;13_03;14_03,16,NationalityNo,UNITED KINGDOM
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,12,name,CIA16CYH
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,12,webPA_final,0.98
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,12,Sex,male
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,12,NationalityNo,HONG KONG
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,14,name,CIA17HW
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,14,webPA_final,1.08
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,14,Sex,male
1_03;2_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,14,NationalityNo,UNITED KINGDOM
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,15,name,CIA17RJ
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,15,webPA_final,0.89
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,15,Sex,male
1_03;3_03;4_03;5_03;6_03;7_03;8_03;9_03;10_03;11_03;12_03;13_03;14_03,15,NationalityNo,UNITED KINGDOM
1_04;3_04;7_04;8_04;10_04;11_04;12_04;13_04,21,name,CIB17JA
1_04;3_04;7_04;8_04;10_04;11_04;12_04;13_04,21,webPA_final,1.02
1_04;3_04;7_04;8_04;10_04;11_04;12_04;13_04,21,Sex,male
1_04;3_04;7_04;8_04;10_04;11_04;12_04;13_04,21,NationalityNo,UNITED KINGDOM
1_04;3_04;7_04;8_04;13_04,23,name,CIC17AM
1_04;3_04;7_04;8_04;13_04,23,webPA_final,0.82
1_04;3_04;7_04;8_04;13_04,23,Sex,male
1_04;3_04;7_04;8_04;13_04,23,NationalityNo,EGYPT
1_04;3_04;5_04;7_04;8_04;11_04;12_04;13_04,18,name,CIA17CHC
1_04;3_04;5_04;7_04;8_04;11_04;12_04;13_04,18,webPA_final,1.05
1_04;3_04;5_04;7_04;8_04;11_04;12_04;13_04,18,Sex,male
1_04;3_04;5_04;7_04;8_04;11_04;12_04;13_04,18,NationalityNo,HONG KONG
1_04;5_04;7_04;8_04;10_04;11_04;12_04;13_04,20,name,CIA17RA
1_04;5_04;7_04;8_04;10_04;11_04;12_04;13_04,20,webPA_final,1.04
1_04;5_04;7_04;8_04;10_04;11_04;12_04;13_04,20,Sex,male
1_04;5_04;7_04;8_04;10_04;11_04;12_04;13_04,20,NationalityNo,UNITED KINGDOM
1_04;3_04;5_04;7_04;8_04;10_04;12_04;13_04,19,name,CIA17KSN
1_04;3_04;5_04;7_04;8_04;10_04;12_04;13_04,19,webPA_final,1.05
1_04;3_04;5_04;7_04;8_04;10_04;12_04;13_04,19,Sex,male
1_04;3_04;5_04;7_04;8_04;10_04;12_04;13_04,19,NationalityNo,CHINA
1_04;3_04;5_04;7_04;8_04;10_04;11_04;13_04,22,name,CIB17RC
1_04;3_04;5_04;7_04;8_04;10_04;11_04;13_04,22,webPA_final,1.02
1_04;3_04;5_04;7_04;8_04;10_04;11_04;13_04,22,Sex,female
1_04;3_04;5_04;7_04;8_04;10_04;11_04;13_04,22,NationalityNo,CHINA
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,27,name,CIC16GI
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,27,webPA_final,1.04
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,27,Sex,male
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,27,NationalityNo,RUSSIA
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,24,name,CIA17AP
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,24,webPA_final,1.02
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,24,Sex,female
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,24,NationalityNo,UNITED KINGDOM
1_05;2_05;3_05;7_05;9_05;10_05;11_05;12_05;13_05;14_05,26,name,CIA17MT
1_05;2_05;3_05;7_05;9_05;10_05;11_05;12_05;13_05;14_05,26,webPA_final,1.05
1_05;2_05;3_05;7_05;9_05;10_05;11_05;12_05;13_05;14_05,26,Sex,male
1_05;2_05;3_05;7_05;9_05;10_05;11_05;12_05;13_05;14_05,26,NationalityNo,UNITED KINGDOM
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,29,name,MTA16CKC
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,29,webPA_final,0.89
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,29,Sex,male
1_05;2_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,29,NationalityNo,HONG KONG
1_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,28,name,CIH17SC
1_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,28,webPA_final,1.05
1_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,28,Sex,male
1_05;3_05;5_05;6_05;7_05;8_05;9_05;10_05;11_05;12_05;13_05;14_05,28,NationalityNo,COLOMBIA
1_05;3_05;5_05;7_05;8_05;10_05;11_05;13_05;14_05,25,name,CIA17DL
1_05;3_05;5_05;7_05;8_05;10_05;11_05;13_05;14_05,25,webPA_final,0.94
1_05;3_05;5_05;7_05;8_05;10_05;11_05;13_05;14_05,25,Sex,male
1_05;3_05;5_05;7_05;8_05;10_05;11_05;13_05;14_05,25,NationalityNo,CHINA
1_06;2_06;3_06;4_06;5_06;6_06;8_06;9_06;10_06;11_06;12_06;13_06,33,name,CIA17SNG
1_06;2_06;3_06;4_06;5_06;6_06;8_06;9_06;10_06;11_06;12_06;13_06,33,webPA_final,1.01
1_06;2_06;3_06;4_06;5_06;6_06;8_06;9_06;10_06;11_06;12_06;13_06,33,Sex,male
1_06;2_06;3_06;4_06;5_06;6_06;8_06;9_06;10_06;11_06;12_06;13_06,33,NationalityNo,EGYPT
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,34,name,CIB17KHL
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,34,webPA_final,0.97
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,34,Sex,male
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,34,NationalityNo,HONG KONG
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,30,name,CIA17CP
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,30,webPA_final,1.02
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,30,Sex,female
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;9_06;10_06;11_06;12_06;13_06,30,NationalityNo,UNITED KINGDOM
1_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;12_06;13_06,32,name,CIA17MFR
1_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;12_06;13_06,32,webPA_final,1.0
1_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;12_06;13_06,32,Sex,male
1_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;12_06;13_06,32,NationalityNo,UNITED KINGDOM
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;13_06,31,name,CIA17KMA
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;13_06,31,webPA_final,1.02
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;13_06,31,Sex,male
1_06;2_06;3_06;4_06;5_06;6_06;7_06;8_06;10_06;11_06;13_06,31,NationalityNo,JORDAN
1_07;2_07;3_07;4_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,39,name,CIB17CS
1_07;2_07;3_07;4_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,39,webPA_final,1.01
1_07;2_07;3_07;4_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,39,Sex,female
1_07;2_07;3_07;4_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,39,NationalityNo,CYPRUS (EUROPEAN UNION)
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,35,name,CIA17CCK
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,35,webPA_final,1.01
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,35,Sex,male
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,35,NationalityNo,HONG KONG
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;13_07,37,name,CIA17HG
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;13_07,37,webPA_final,0.98
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;13_07,37,Sex,male
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;13_07,37,NationalityNo,UNITED KINGDOM
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,40,name,CIB17FC
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,40,webPA_final,1.01
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,40,Sex,male
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,40,NationalityNo,MACAO
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,38,name,CIA17JLP
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,38,webPA_final,1.0
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,38,Sex,male
1_07;2_07;3_07;4_07;5_07;6_07;7_07;8_07;9_07;10_07;11_07;12_07;13_07,38,NationalityNo,UNITED KINGDOM
1_08;2_08;3_08;4_08;5_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,41,name,CIA16CW
1_08;2_08;3_08;4_08;5_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,41,webPA_final,1.05
1_08;2_08;3_08;4_08;5_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,41,Sex,female
1_08;2_08;3_08;4_08;5_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,41,NationalityNo,UNITED KINGDOM
1_08;2_08;3_08;4_08;5_08;7_08;8_08;10_08;11_08;12_08;13_08;14_08,46,name,CIC17MP
1_08;2_08;3_08;4_08;5_08;7_08;8_08;10_08;11_08;12_08;13_08;14_08,46,webPA_final,1.08
1_08;2_08;3_08;4_08;5_08;7_08;8_08;10_08;11_08;12_08;13_08;14_08,46,Sex,male
1_08;2_08;3_08;4_08;5_08;7_08;8_08;10_08;11_08;12_08;13_08;14_08,46,NationalityNo,UNITED KINGDOM
1_08;2_08;3_08;4_08;5_08;6_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,44,name,CIA17RMF
1_08;2_08;3_08;4_08;5_08;6_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,44,webPA_final,1.05
1_08;2_08;3_08;4_08;5_08;6_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,44,Sex,male
1_08;2_08;3_08;4_08;5_08;6_08;7_08;8_08;9_08;10_08;11_08;12_08;13_08;14_08,44,NationalityNo,UNITED KINGDOM
1_08;3_08;6_08;7_08;8_08;10_08;11_08;13_08;14_08,42,name,CIA16TC
1_08;3_08;6_08;7_08;8_08;10_08;11_08;13_08;14_08,42,webPA_final,1.03
1_08;3_08;6_08;7_08;8_08;10_08;11_08;13_08;14_08,42,Sex,male
1_08;3_08;6_08;7_08;8_08;10_08;11_08;13_08;14_08,42,NationalityNo,UNITED KINGDOM
1_08;2_08;3_08;5_08;6_08;7_08;8_08;10_08;11_08;12_08;13_08,43,name,CIA17KZL
1_08;2_08;3_08;5_08;6_08;7_08;8_08;10_08;11_08;12_08;13_08,43,webPA_final,0.92
1_08;2_08;3_08;5_08;6_08;7_08;8_08;10_08;11_08;12_08;13_08,43,Sex,male
1_08;2_08;3_08;5_08;6_08;7_08;8_08;10_08;11_08;12_08;13_08,43,NationalityNo,BURMA
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,51,name,CIB17RP
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,51,webPA_final,1.04
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,51,Sex,male
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,51,NationalityNo,INDIA
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,49,name,CIA17SP
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,49,webPA_final,1.06
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,49,Sex,male
1_09;3_09;5_09;7_09;8_09;10_09;11_09;12_09;13_09;14_09,49,NationalityNo,UNITED KINGDOM
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,48,name,CIA17DX
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,48,webPA_final,1.02
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,48,Sex,female
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,48,NationalityNo,CHINA
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,47,name,CIA16PO
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,47,webPA_final,0.95
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,47,Sex,male
1_09;3_09;5_09;7_09;8_09;10_09;11_09;13_09;14_09,47,NationalityNo,UNITED KINGDOM
1_09;3_09;5_09;7_09;8_09;13_09;14_09,50,name,CIA17WWL
1_09;3_09;5_09;7_09;8_09;13_09;14_09,50,webPA_final,1.0
1_09;3_09;5_09;7_09;8_09;13_09;14_09,50,Sex,male
1_09;3_09;5_09;7_09;8_09;13_09;14_09,50,NationalityNo,HONG KONG
1_10;2_10;3_10;4_10;6_10;7_10;8_10;10_10;12_10;13_10,56,name,CIA17UCK
1_10;2_10;3_10;4_10;6_10;7_10;8_10;10_10;12_10;13_10,56,webPA_final,0.98
1_10;2_10;3_10;4_10;6_10;7_10;8_10;10_10;12_10;13_10,56,Sex,male
1_10;2_10;3_10;4_10;6_10;7_10;8_10;10_10;12_10;13_10,56,NationalityNo,UNITED KINGDOM
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;12_10;13_10,54,name,CIA17JAT
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;12_10;13_10,54,webPA_final,1.03
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;12_10;13_10,54,Sex,male
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;12_10;13_10,54,NationalityNo,UNITED KINGDOM
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;11_10;12_10;13_10,55,name,CIA17NHZ
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;11_10;12_10;13_10,55,webPA_final,1.04
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;11_10;12_10;13_10,55,Sex,female
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;11_10;12_10;13_10,55,NationalityNo,MALAYSIA
1_10;2_10;3_10;5_10;6_10;7_10;8_10;10_10;13_10,57,name,CIC17XL
1_10;2_10;3_10;5_10;6_10;7_10;8_10;10_10;13_10,57,webPA_final,1.01
1_10;2_10;3_10;5_10;6_10;7_10;8_10;10_10;13_10,57,Sex,male
1_10;2_10;3_10;5_10;6_10;7_10;8_10;10_10;13_10,57,NationalityNo,CHINA
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;11_10,53,name,CIA16LYL
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;11_10,53,webPA_final,1.0
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;11_10,53,Sex,male
1_10;2_10;3_10;4_10;5_10;6_10;7_10;8_10;10_10;11_10,53,NationalityNo,HONG KONG
1_11;2_11;3_11;4_11;5_11;6_11;7_11;8_11;9_11;10_11;11_11;12_11;13_11;14_11,61,name,CIB17DP
